Month_code,Month,Birthplace_code,Birthplace,Delivery_method_code,Delivery_method,Fetal_presentation_code,Fetal_presentation,Five_min_APGAR_score_code,Five_min_APGAR_score,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
6,June,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,26,,,,,,1
6,June,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,33.5,3175,45,17,39.5,21.9,2
6,June,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,33.5,3388,40,14.5,39.5,18.6,2
6,June,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,27.5,3283.5,39,2.5,39.5,27.1,2
6,June,3,Unknown or Not Stated,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,28,3500,,,,,3
6,June,3,Unknown or Not Stated,4,Repeat C-section,3,Other,7,7,37,879,25,8,25,32.1,1
6,June,3,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,28,,,,,,1
6,June,3,Unknown or Not Stated,9,Unknown or Not Stated,9,Unknown or Not Stated,99,Unknown or Not Stated,28,,,,,,1
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,0,0,27.79,2061.08,32.15,6.9,31.54,26.7,42
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,1,1,28.36,1251.37,26.53,6.76,26.08,29.18,292
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,2,2,27.52,2178.75,31.82,9.12,31.48,28.94,219
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,3,3,27.5,2679.93,35.47,9.67,35.17,27.82,199
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,4,4,27.24,2829.91,36.7,10.2,36.51,27.06,322
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,5,5,27.96,2955.72,36.99,10.44,36.84,27.98,570
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,6,6,27.85,3039.81,37.49,10.86,37.27,27.56,1130
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,7,7,27.94,3131.54,37.96,11.1,37.75,27.17,3138
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,8,8,27.98,3251.55,38.51,11.13,38.35,26.79,18718
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,9,9,28.45,3308.25,38.91,11.3,38.78,26.35,180992
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,27.9,3304.43,38.93,11.29,38.78,26.3,3798
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,28.04,2963.41,37.14,10.05,37.01,26.19,364
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,0,0,28.87,999.69,24.71,4.77,24.43,30.19,15
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,27.37,486.08,21.88,4.4,21.65,28.95,86
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,2,2,26.87,837.11,24.44,5.82,24.15,29.36,39
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,3,3,29.25,1085.94,25.55,5.15,25,29.47,20
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,4,4,28.8,1267.5,28.4,8.83,28,26.12,10
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,5,5,26.5,1259.08,28.42,10.09,28.08,27.62,12
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,28,1291.68,28.52,5.79,28.28,27.06,25
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,30.54,1725.95,31.49,8.71,31.22,28.08,37
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,29.8,2575.89,36.4,11.03,35.87,27.34,93
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,29.25,2965.78,37.78,11.49,37.63,26.45,432
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,27.45,2908.27,36.91,9.45,37.36,30.58,11
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,30.75,1280.13,28.25,5.6,27.06,30.46,16
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,1,1,25.29,452.4,21,2.83,20.29,28.71,7
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,2,2,32,402,20.67,3.25,24.33,32.48,4
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,3,3,23,435,23,4,22,36.6,1
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,4,4,27,2162.5,34.25,8.25,34.75,21.55,4
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,5,5,31.29,2083.29,33.29,10.71,33.29,26.41,7
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,6,6,30.5,3228.25,37.5,11.5,38.25,23.55,4
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,7,7,27.79,3131.11,37.37,10.56,37.58,25.61,19
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,8,8,27.88,3252.4,38.13,10.59,38.15,25.66,110
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,28.37,3310.04,39.07,11.14,38.9,26.19,786
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,30.2,3417.2,40.6,11.93,39.6,27.75,15
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,27.5,2348.67,35.3,10.38,34.2,26.74,10
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,1,1,30,397,20.5,2.25,20,26.95,4
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,2,2,24.67,495,22,2.5,21,29.43,3
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,7,7,26.2,3158.8,38,12.8,38.2,26.7,5
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,8,8,27.5,3209.92,38.58,11.64,38.46,27.03,26
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,9,9,28.43,3307.56,38.75,11.7,38.71,26.48,268
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,10,10,31.17,3484.5,39.5,14.4,38.67,29.98,6
7,July,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,29.17,1921.67,38,0,35.5,24.2,6
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,0,0,33.75,420,20.75,4.75,20.25,34.73,4
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,1,1,30,460.44,21.67,4.82,21.42,25.16,14
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,2,2,29.21,1265,27.57,6.36,27.36,25.97,14
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,3,3,30.82,2542,35.09,8,34.82,28.75,11
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,4,4,29.71,2935.71,37.14,11,36.07,27.37,14
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,5,5,29.67,3068.83,36.38,9.52,36.21,26.54,24
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,6,6,30.86,2938.75,36.36,9.15,36.39,27.08,36
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,7,7,31.38,3095.9,37.44,10.66,37.09,28.09,115
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,8,8,30.39,3269.92,38.35,10.86,38.23,27.71,599
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,9,9,30.72,3320.38,38.79,10.93,38.68,27,5640
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,10,10,30.04,3307.96,39.01,11.78,38.76,26.37,100
7,July,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,29.94,2632.94,34.71,7.41,34.65,29.23,17
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,1,1,32.64,427.91,21.09,4,21.18,28.71,11
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,2,2,30,448.5,22.67,3,20,34.3,3
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,3,3,36.5,2006,31,5.5,31,31.55,2
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,5,5,33,1088.33,28,7.33,28,29.23,3
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,6,6,38,1145,27,7,27,28.1,1
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,7,7,30.5,1474.5,32.25,6,31.5,24.12,4
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,8,8,35.14,2359.43,33.86,10.5,34.29,28.83,7
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,9,9,29.8,2914.9,38.3,10,37.6,29.29,20
7,July,1,In Hospital,2,Vaginal after previous c-section,2,Breech,10,10,27,2640,37,12,37,33.3,1
7,July,1,In Hospital,2,Vaginal after previous c-section,3,Other,1,1,39,410,23,4,21,25.8,1
7,July,1,In Hospital,2,Vaginal after previous c-section,3,Other,7,7,30,3800,38,14,38,25.1,1
7,July,1,In Hospital,2,Vaginal after previous c-section,3,Other,8,8,35.5,3905.5,39.5,8.5,39.5,26.05,2
7,July,1,In Hospital,2,Vaginal after previous c-section,3,Other,9,9,30.84,3253.47,38.31,9.59,38.28,25.92,32
7,July,1,In Hospital,2,Vaginal after previous c-section,3,Other,99,Unknown or Not Stated,34,2350,37,10,37,25.4,1
7,July,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,1,1,30,,21,3,19,28.1,1
7,July,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,5,5,36,602,24,5,23,24,1
7,July,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,8,8,34.75,2473.75,35,8.25,36.25,31.9,4
7,July,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,9,9,29.9,3286.2,38.8,15,38,29.4,10
7,July,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,99,Unknown or Not Stated,38,2680,41,,41,25.1,1
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,0,0,28.35,2107.81,32.89,8.58,32.97,28.33,37
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,1,1,27.18,2124.72,33.15,8.5,32.69,28.07,131
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,2,2,27.31,2489.65,35.26,10.08,35.18,29.34,144
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,3,3,28.3,2673.28,35.8,9.9,35.4,29.7,179
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,4,4,29.27,2666.87,35.8,10.39,35.74,28.83,246
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,5,5,28.75,2581.53,35.59,10.49,35.18,28.8,376
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,6,6,28.35,2617.15,35.81,10.38,35.61,29.24,757
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,7,7,29.14,2671.87,36.08,10.79,35.83,28.99,1578
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,8,8,29.06,3009.83,37.39,11.31,37.24,29.02,6549
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,9,9,29.29,3281.99,38.63,11.88,38.48,28.55,38105
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,10,10,28.63,3382.31,38.84,11.89,38.73,28.88,733
7,July,1,In Hospital,3,Primary C-section,1,Cephalic,99,Unknown or Not Stated,28.68,2570.16,35.51,11.5,35.31,27.21,94
7,July,1,In Hospital,3,Primary C-section,2,Breech,0,0,27.33,1671,29.17,6,29.17,28.02,6
7,July,1,In Hospital,3,Primary C-section,2,Breech,1,1,28.95,1443.35,28.8,7.71,28.7,26.49,40
7,July,1,In Hospital,3,Primary C-section,2,Breech,2,2,28.5,1526.19,29.81,8.48,29.66,30.13,32
7,July,1,In Hospital,3,Primary C-section,2,Breech,3,3,29.29,1401.98,29.16,6.71,28.67,29.42,45
7,July,1,In Hospital,3,Primary C-section,2,Breech,4,4,29.32,1611.55,30.57,8.03,30.3,28.26,60
7,July,1,In Hospital,3,Primary C-section,2,Breech,5,5,28.62,1884.77,32.14,8.22,31.88,29.96,104
7,July,1,In Hospital,3,Primary C-section,2,Breech,6,6,29.16,1858.48,31.79,9.34,31.32,30.12,188
7,July,1,In Hospital,3,Primary C-section,2,Breech,7,7,29.59,2010.5,33.05,9.73,32.66,28.98,414
7,July,1,In Hospital,3,Primary C-section,2,Breech,8,8,29.76,2571.76,35.58,10.56,35.33,28.31,1450
7,July,1,In Hospital,3,Primary C-section,2,Breech,9,9,30.29,3013.37,37.64,11.59,37.48,27.26,7182
7,July,1,In Hospital,3,Primary C-section,2,Breech,10,10,28.94,3217.4,38.33,11.63,38.14,26.45,112
7,July,1,In Hospital,3,Primary C-section,2,Breech,99,Unknown or Not Stated,31.43,2289,33.57,10.8,33.71,26.12,28
7,July,1,In Hospital,3,Primary C-section,3,Other,0,0,31,2605,36.5,12.5,36,35.25,2
7,July,1,In Hospital,3,Primary C-section,3,Other,1,1,32,1398.33,33,0.5,31.67,25,3
7,July,1,In Hospital,3,Primary C-section,3,Other,2,2,26.86,1948.14,31,7.17,30.57,30.53,7
7,July,1,In Hospital,3,Primary C-section,3,Other,3,3,29.6,2363,35.2,8.4,34.8,34.42,5
7,July,1,In Hospital,3,Primary C-section,3,Other,4,4,30.17,1833.42,31.17,9.33,30.75,30.27,12
7,July,1,In Hospital,3,Primary C-section,3,Other,5,5,26.81,2063.38,34.44,10.47,33.12,26.57,16
7,July,1,In Hospital,3,Primary C-section,3,Other,6,6,29.04,2049.5,33.96,8.79,33.5,29.82,28
7,July,1,In Hospital,3,Primary C-section,3,Other,7,7,30.82,2352.56,34.74,11.48,34.36,31.32,50
7,July,1,In Hospital,3,Primary C-section,3,Other,8,8,29.82,2651.73,36.32,11.06,35.87,29.06,189
7,July,1,In Hospital,3,Primary C-section,3,Other,9,9,29.68,3125.34,38.06,11.75,37.89,28.29,867
7,July,1,In Hospital,3,Primary C-section,3,Other,10,10,30.94,3502,39.56,11.72,39.28,26.68,18
7,July,1,In Hospital,3,Primary C-section,3,Other,99,Unknown or Not Stated,31,3487,39,14,39,25.7,1
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,2,2,28,3156,39,10,39,24.1,1
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,3,3,27.5,1690,30.5,6.5,32,27.5,2
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,4,4,32,1650,31,6,31,,1
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,5,5,25.67,2650.67,35.67,8.67,36,29.25,3
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,6,6,29.2,2651,35.6,7.6,38,30.64,5
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,7,7,27.53,2375.4,34,10.53,33.73,26.9,15
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,8,8,30.36,2967.46,36.04,12.16,35.93,32.19,28
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,9,9,29.28,3265.5,38.42,12.93,38.25,28.81,191
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,10,10,27,1049,30,3,29,23,1
7,July,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,99,Unknown or Not Stated,27,1200,32,9,32,,1
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,0,0,30.38,3035.5,37.12,10.38,37.38,30.68,8
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,1,1,31.27,2422.59,33.5,9.25,33.5,26.85,44
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,2,2,30.79,2834.24,35.98,11.24,35.98,30.35,42
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,3,3,30.97,2513.84,35.09,8.96,34.33,32.43,58
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,4,4,30.98,2665.74,34.67,9.65,34.83,31.1,87
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,5,5,31.76,2768.45,35.7,10.1,35.58,30.78,152
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,6,6,30.96,2753.47,35.86,10.16,35.73,30.06,294
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,7,7,31.05,2905,36.61,10.52,36.37,31.16,760
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,8,8,30.8,3204.47,37.74,10.82,37.57,29.97,4575
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,9,9,31.05,3346.69,38.49,11.29,38.37,29.15,34611
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,10,10,30.03,3395.22,38.68,11.32,38.58,29.37,860
7,July,1,In Hospital,4,Repeat C-section,1,Cephalic,99,Unknown or Not Stated,30.4,2976,36.88,10.51,36.75,31.95,48
7,July,1,In Hospital,4,Repeat C-section,2,Breech,0,0,30,2457.5,30,10.5,29.5,24.6,2
7,July,1,In Hospital,4,Repeat C-section,2,Breech,1,1,32.73,1174.07,27.47,8.08,27.33,27.32,15
7,July,1,In Hospital,4,Repeat C-section,2,Breech,2,2,31.25,2286.12,33.5,7,33.38,28.84,8
7,July,1,In Hospital,4,Repeat C-section,2,Breech,3,3,32.4,1836.5,33.4,12.3,32.3,30.51,10
7,July,1,In Hospital,4,Repeat C-section,2,Breech,4,4,31,1849.14,30.79,9,30.79,31.05,14
7,July,1,In Hospital,4,Repeat C-section,2,Breech,5,5,32.12,1789.32,32.35,8.16,31.29,29.36,34
7,July,1,In Hospital,4,Repeat C-section,2,Breech,6,6,31.5,2102.23,32.77,9.24,32.37,29.04,52
7,July,1,In Hospital,4,Repeat C-section,2,Breech,7,7,31.41,2160.91,33.33,9.95,33.14,32.29,114
7,July,1,In Hospital,4,Repeat C-section,2,Breech,8,8,31.97,2649.45,35.55,10.45,35.36,30.89,403
7,July,1,In Hospital,4,Repeat C-section,2,Breech,9,9,31.98,3087.12,37.61,11.35,37.45,29.34,1766
7,July,1,In Hospital,4,Repeat C-section,2,Breech,10,10,33.05,3307.65,38.47,11.86,38.05,26.95,43
7,July,1,In Hospital,4,Repeat C-section,2,Breech,99,Unknown or Not Stated,27.43,1766.43,31.57,8,31.43,25.54,7
7,July,1,In Hospital,4,Repeat C-section,3,Other,1,1,25,740,26,,25,24.2,1
7,July,1,In Hospital,4,Repeat C-section,3,Other,2,2,36.5,805,25,5,25,29.45,2
7,July,1,In Hospital,4,Repeat C-section,3,Other,3,3,30.33,863,26.67,4,28,20.77,3
7,July,1,In Hospital,4,Repeat C-section,3,Other,4,4,41,2777.5,35,8.5,35.5,24.3,2
7,July,1,In Hospital,4,Repeat C-section,3,Other,5,5,35.57,2403.14,32.71,15.29,33.57,30.67,7
7,July,1,In Hospital,4,Repeat C-section,3,Other,6,6,31.54,2289.15,34.38,7.85,33.77,33.52,13
7,July,1,In Hospital,4,Repeat C-section,3,Other,7,7,34.1,2487.3,34.2,9.4,34.7,31.95,10
7,July,1,In Hospital,4,Repeat C-section,3,Other,8,8,30.34,2963.02,37.08,11.1,36.48,30.74,87
7,July,1,In Hospital,4,Repeat C-section,3,Other,9,9,30.93,3300.99,38.27,11.16,38.14,29.84,374
7,July,1,In Hospital,4,Repeat C-section,3,Other,10,10,31.67,3446.72,38.5,13.72,38.72,30.14,18
7,July,1,In Hospital,4,Repeat C-section,3,Other,99,Unknown or Not Stated,30.33,3466.67,37.67,11,39,31.15,3
7,July,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,2,2,27,539,25,4,25,25.7,1
7,July,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,5,5,36,2778,37,7,37,34.9,1
7,July,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,6,6,31.75,2718,35.25,9.67,34.75,23.3,4
7,July,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,7,7,31.5,2236.25,34,10,33.5,25.77,4
7,July,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,8,8,29.26,3190.87,37.66,11.46,37.68,30.29,38
7,July,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,9,9,30.47,3370,38.52,13.39,38.31,30.26,211
7,July,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,10,10,29.5,3544,38.5,17.5,38,30.05,2
7,July,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,99,Unknown or Not Stated,30,3700,38,9,39,41,1
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,0,0,23,338,20,3,20,25.4,1
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,1,1,19,,19,0,17,31.8,1
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,2,2,35,260,20,5,19,,1
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,6,6,27,2000,32,,32,35,1
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,7,7,24.8,3461.8,37.2,6.8,38.8,34.36,5
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,8,8,26.67,2998.57,37.81,7.82,37.14,28.24,21
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,9,9,27.79,3248.32,38.83,7.77,38.64,27.19,107
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),2,Breech,1,1,25,425,25,0.5,21.5,21.1,2
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),2,Breech,5,5,32,1714,30,0,30,,1
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),2,Breech,99,Unknown or Not Stated,21,369,20,0,20,,1
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),3,Other,1,1,18,1343,28,0,28,17,1
7,July,1,In Hospital,5,Vaginal (unknown if previous c-section),3,Other,9,9,32,3319,41,9,38,25.3,1
7,July,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,2,2,26,3360,37,13,37,26.6,1
7,July,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,5,5,29.33,2281,36.67,3.5,33.33,23.77,3
7,July,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,6,6,44,2155,33,,33,26.4,1
7,July,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,7,7,26,2537.5,35.5,5,35.5,27.35,2
7,July,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,8,8,29.6,3085,39.25,4.8,37.75,30.2,5
7,July,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,9,9,30.47,3145.53,38.27,10.4,37.93,26.73,15
7,July,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,4,4,32,860,24,7,23,35.9,1
7,July,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,7,7,36,2041,33,,33,21.6,1
7,July,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,8,8,30.5,2877.5,38,4.5,37,45.6,2
7,July,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,9,9,31.5,3496,40,12.5,39,24.2,4
7,July,1,In Hospital,6,C-section (unknown if previous c-section),9,Unknown or Not Stated,8,8,24,3272.5,40,12,40,19.9,2
7,July,1,In Hospital,6,C-section (unknown if previous c-section),9,Unknown or Not Stated,9,9,35,3590,40,,40,,1
7,July,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,7,7,33,2610,43,,37,23.5,1
7,July,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,27,3671.2,38.8,10.4,39,25.02,5
7,July,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,29,3458.52,38.86,10.31,38.83,26.27,29
7,July,1,In Hospital,9,Unknown or Not Stated,2,Breech,9,9,32,2730,36,15,37,25.5,1
7,July,1,In Hospital,9,Unknown or Not Stated,3,Other,9,9,28,3410,39,8,39,19.1,1
7,July,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,7,7,23,3130,39,,39,,1
7,July,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,8,8,33,3106,36.75,13,36.75,32.55,4
7,July,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,9,9,26.88,3463.92,38.88,11.25,39.24,27.2,25
