Month,Birthplace,Delivery,Fetalpresentation,Bin_Five_min_APGAR_score_code,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
August,Home ,Vaginal,Breech,1,28,3326,7.33,38.33,22.2,3
August,Home ,Vaginal,Breech,1,26.44,3284,9,39,22.99,9
August,Home ,Vaginal,Breech,1,30.55,3465.55,10.1,39.55,24.87,20
August,Home ,Vaginal,Breech,1,28.58,3405.75,9.45,39.92,25.39,12
August,Home ,Vaginal,Other,1,31.33,3751.33,6.67,39,25.6,3
August,Home ,Vaginal,Other,1,31.12,3674.88,10,40.25,23.88,8
August,Home ,Vaginal,Other,1,30,3584.91,7.73,39.18,25.02,11
August,Home ,Vaginal,Cephalic,1,34.5,3614,9,39.5,30.75,2
August,Home ,Vaginal,Cephalic,1,31.67,3222.33,10,40.33,25.67,3
August,Home ,Vaginal,Cephalic,1,30.12,3710.12,10.88,40.25,24.06,8
August,Home ,Vaginal,Cephalic,1,32.28,3805.67,9.56,39.89,28.56,36
August,Home ,Vaginal,Cephalic,1,32.2,3577.55,10.03,39.6,25.47,115
August,Home ,Vaginal,Cephalic,1,31.51,3624.42,9.95,39.98,26.77,117
August,Home ,Vaginal,Breech,1,28.5,3572,9,41,27.25,2
August,Home ,Csection,Cephalic,1,25,3225,8,39,21.4,1
August,Home ,Vaginal,Cephalic,1,31,4082,9,44,23,1
August,Home ,Vaginal,Cephalic,1,31.17,3889,11,40.33,22.82,6
August,Home ,Vaginal,Cephalic,1,32.17,3383.17,9.67,40.17,22.76,6
August,Home ,Vaginal,Cephalic,0,31.13,2727.27,8.31,35.97,26.26,31
August,Home ,Vaginal,Cephalic,0,31.22,633.88,2.75,21,31.63,9
August,Home ,Vaginal,Cephalic,0,31.33,2529.67,9,33.33,36.75,3
August,Home ,Vaginal,Cephalic,0,36,3204,13,40,19,1
August,Home ,Vaginal,Cephalic,1,27,3205.71,6.83,38.43,24.56,7
August,Home ,Vaginal,Cephalic,1,23,2233.5,9.5,33,22.9,2
August,Home ,Vaginal,Cephalic,1,29.88,2886.06,10.33,37.44,23.11,16
August,Home ,Vaginal,Cephalic,1,28.12,2985.57,7.31,37.72,26.54,66
August,Home ,Vaginal,Cephalic,1,28.71,3201.82,8.49,38.52,25.89,287
August,Home ,Vaginal,Cephalic,1,28.37,3193.94,8.45,38.52,25.78,103
August,Home ,Vaginal,Breech,0,33.5,999.5,0,27,18,2
August,Home ,Vaginal,Breech,0,18,2746,0,35,,1
August,Home ,Vaginal,Breech,1,25.67,3012.33,11.33,38.67,26.03,3
August,Home ,Vaginal,Breech,1,26.5,3161,14.5,38,20.2,2
August,Home ,Vaginal,Other,1,37,2580,8,37,20.6,1
August,Home ,Vaginal,Other,1,30,2750,3.5,39,32.9,2
August,Home ,Vaginal,Other,1,32.33,3200,8.33,38.33,23.4,3
August,Home ,Vaginal,Cephalic,0,33,2030,0,36,,1
August,Home ,Vaginal,Cephalic,1,37,2296,10,33,23.1,1
August,Home ,Vaginal,Cephalic,1,34,1956.5,9.5,34,21.8,2
August,Home ,Vaginal,Cephalic,1,28.5,2884.75,7.75,37.5,24.07,4
August,Home ,Vaginal,Cephalic,1,29.9,3153.4,6,39.5,25.46,10
August,Home ,Vaginal,Cephalic,1,34,3061.4,12.25,39,21.84,5
August,Home ,Csection,Cephalic,1,26.5,3742.5,10.5,39.5,23.4,2
August,Home ,Csection,Cephalic,1,34,3605,10,36,24.6,1
August,Home ,Csection,Cephalic,1,22,3322.5,8,39,36.65,2
August,Home ,Csection,Cephalic,1,29.5,3205,18,38,35.7,2
August,Home ,Vaginal,Cephalic,1,31,3070,0,38,,1
August,Home ,Vaginal,Cephalic,0,30,680,12,22,25,1
August,Home ,Vaginal,Cephalic,0,28,4096,15,41,19.55,2
August,Home ,Vaginal,Cephalic,0,34,3203,10,39,20.8,1
August,Home ,Vaginal,Cephalic,1,30.43,4162.29,11.17,39.71,25,7
August,Home ,Vaginal,Cephalic,1,33.47,3711.87,13.21,39.47,25.17,15
August,Home ,Vaginal,Cephalic,1,31.13,3576.43,10.34,39.53,23.23,47
August,Home ,Vaginal,Cephalic,1,31.39,3495.79,10.95,39.56,23.82,253
August,Home ,Vaginal,Cephalic,1,32.42,3531.46,11.11,39.72,23.28,290
August,Home ,Vaginal,Breech,0,36,3300,12,39,20.4,1
August,Home ,Vaginal,Breech,1,24.67,3194.67,8.33,38,22.03,3
August,Home ,Vaginal,Breech,1,34,3175,10.67,39,23.35,3
August,Home ,Vaginal,Breech,1,34,1418,0,38,,1
August,Home ,Vaginal,Other,1,30,3090,1,37,,1
August,Home ,Vaginal,Other,1,35,3459,6,40,41.6,1
August,Home ,Vaginal,Cephalic,1,35,3969,12,41,25.7,1
August,Home ,Vaginal,Cephalic,1,30.17,3568,12.75,39.58,29.25,12
August,Home ,Vaginal,Cephalic,1,33.92,3579.08,12.17,39.5,26.05,12
August,Hospital,Vaginal,Cephalic,1,25,2665,11,37,20.5,1
August,Hospital,Vaginal,Cephalic,1,27,3359.5,12,40,24.05,2
August,Hospital,Vaginal,Cephalic,1,28.4,3170.8,8.8,38.8,23.82,10
August,Hospital,Vaginal,Cephalic,1,30.69,3283.92,10.75,39.08,26.3,13
August,Hospital,Vaginal,Cephalic,1,29.22,3441.92,9.02,39.05,24.54,59
August,Hospital,Vaginal,Cephalic,1,29.87,3577.73,9.91,39.82,25.07,45
August,Hospital,Vaginal,Cephalic,0,35,3119,12,40,20.3,1
August,Hospital,Vaginal,Cephalic,1,30,3479,9.5,40,20.75,3
August,Hospital,Csection,Cephalic,1,40,4082,17,39,30.6,1
August,Hospital,Csection,Cephalic,1,35,3803,18,39,30.7,1
August,Hospital,Csection,Cephalic,1,37,4055,11,39,28.7,1
August,Other,Vaginal,Cephalic,0,32,2962.5,11,39.5,23.7,2
August,Other,Vaginal,Cephalic,0,33.33,384.5,12,19.67,34.67,3
August,Other,Vaginal,Cephalic,0,28,441,0,21,30.9,1
August,Other,Vaginal,Cephalic,0,24,1290,8,35,26.6,1
August,Other,Vaginal,Cephalic,0,21.5,2090.5,3.25,33.75,19.97,4
August,Other,Vaginal,Cephalic,1,27,2360,10,34.33,18.9,3
August,Other,Vaginal,Cephalic,1,28.62,2699.12,5.5,36.5,23.95,8
August,Other,Vaginal,Cephalic,1,27,3041.81,5.6,37.2,25.51,16
August,Other,Vaginal,Cephalic,1,27.19,3035.42,7.61,38.02,25.25,48
August,Other,Vaginal,Cephalic,1,29.67,3284.88,8.21,38.88,25.19,262
August,Other,Vaginal,Cephalic,1,28.36,3428.14,6.02,39.18,24.3,179
August,Other,Vaginal,Breech,1,19,1103,1,28,20.6,1
August,Other,Vaginal,Breech,1,25,2400,4,36,24.95,2
August,Other,Vaginal,Breech,1,27.5,2318,1,34,20.2,2
August,Other,Vaginal,Other,1,36,2965,14,37,28.7,1
August,Other,Vaginal,Cephalic,1,36.5,1912.5,12,33.5,22.2,2
August,Other,Vaginal,Cephalic,1,31.22,3363.56,6.5,39.22,24.1,9
August,Other,Vaginal,Cephalic,1,32.1,3543.1,4.67,39.9,29.61,10
August,Other,Csection,Cephalic,1,22,2707,21,40,30.2,1
August,Other,Csection,Cephalic,1,36,4060,13,40,30.1,1
August,Other,Csection,Cephalic,1,27,2375,8,38,25.4,1
August,Other,Csection,Cephalic,1,24.33,3008.33,9,37,29.37,3
August,Other,Csection,Cephalic,1,26,3605,12,39,28.3,1
August,Other,Vaginal,Cephalic,1,33.5,3292.5,0,38,19.9,2
August,Other,Vaginal,Cephalic,1,27,2800,0,40,23.2,1
September,Hospital,Vaginal,Cephalic,0,28.32,1970.85,7.15,29.76,28.21,134
September,Hospital,Vaginal,Cephalic,0,27.88,1417.2,6.82,27.19,28.37,897
September,Hospital,Vaginal,Cephalic,0,27.67,2376.13,9.45,33.11,27.65,630
September,Hospital,Vaginal,Cephalic,0,27.05,2673.99,9.96,35.21,27.47,637
September,Hospital,Vaginal,Cephalic,0,27.47,2970.95,10.69,36.96,27.14,929
September,Hospital,Vaginal,Cephalic,1,27.72,2993.95,10.83,37.09,27.09,1728
September,Hospital,Vaginal,Cephalic,1,27.74,3040.38,10.81,37.33,27.11,3461
September,Hospital,Vaginal,Cephalic,1,27.8,3127.04,10.97,37.73,26.96,9482
September,Hospital,Vaginal,Cephalic,1,27.79,3252.73,11.12,38.43,26.59,57610
September,Hospital,Vaginal,Cephalic,1,28.29,3308.88,11.31,38.82,26.22,556403
September,Hospital,Vaginal,Cephalic,1,27.82,3312.46,11.35,38.84,26.08,11925
September,Hospital,Vaginal,Breech,0,27.88,651.06,4.08,22.43,28.36,41
September,Hospital,Vaginal,Breech,0,28.29,532.52,4.42,21.87,29.3,273
September,Hospital,Vaginal,Breech,0,28.39,613.53,4.83,22.65,28.46,96
September,Hospital,Vaginal,Breech,0,27.86,964.85,6.42,24.93,29.46,56
September,Hospital,Vaginal,Breech,0,29.07,1375.89,8.61,28.63,28.81,27
September,Hospital,Vaginal,Breech,1,28.42,1341.51,7.07,28.49,27.09,45
September,Hospital,Vaginal,Breech,1,28.04,1773.24,8,30.58,28.48,56
September,Hospital,Vaginal,Breech,1,28.92,2009.33,8.85,32.69,26.31,123
September,Hospital,Vaginal,Breech,1,29.31,2549.51,10.43,35.69,27.28,320
September,Hospital,Vaginal,Breech,1,29.2,2924.45,10.93,37.62,26.42,1224
September,Hospital,Vaginal,Breech,1,29.38,2963,12.23,38,22.61,13
September,Hospital,Vaginal,Other,0,28.57,1713.4,3.86,27.29,26.94,7
September,Hospital,Vaginal,Other,0,26.61,783.16,3.77,22.77,28.61,41
September,Hospital,Vaginal,Other,0,29.91,2000.67,8.64,31.45,26.4,11
September,Hospital,Vaginal,Other,0,24.75,1241,6,26,31.85,4
September,Hospital,Vaginal,Other,0,24.58,2206.08,8,33.5,27.22,12
September,Hospital,Vaginal,Other,1,28.18,2363.36,7.82,34.36,28.78,11
September,Hospital,Vaginal,Other,1,27.58,3225.21,9.32,37.75,28.14,24
September,Hospital,Vaginal,Other,1,26.79,3045.35,10.53,37.64,25.84,75
September,Hospital,Vaginal,Other,1,27.53,3280.47,11.06,38.49,26.51,388
September,Hospital,Vaginal,Other,1,27.76,3301.42,11.4,38.81,26.02,3100
September,Hospital,Vaginal,Other,1,28.39,3293.8,10.27,38.87,26.08,46
September,Hospital,Vaginal,Cephalic,0,29.5,641,4.4,23.17,23.92,6
September,Hospital,Vaginal,Cephalic,0,30.53,917.98,4.26,23.5,28.43,66
September,Hospital,Vaginal,Cephalic,0,31.47,1465,5.36,27.17,28.22,30
September,Hospital,Vaginal,Cephalic,0,32.05,1843.03,7.11,30.24,30.47,37
September,Hospital,Vaginal,Cephalic,0,31.69,2707.59,9.68,35.87,30.05,39
September,Hospital,Vaginal,Cephalic,1,30.67,2752.93,9.74,35.86,27.85,69
September,Hospital,Vaginal,Cephalic,1,30.55,2858.18,10.08,36.08,27.79,120
September,Hospital,Vaginal,Cephalic,1,30.55,3087.23,10.45,37.04,28.42,321
September,Hospital,Vaginal,Cephalic,1,30.47,3237.46,10.67,38.09,27.51,1763
September,Hospital,Vaginal,Cephalic,1,30.78,3322.33,10.97,38.69,26.98,16351
September,Hospital,Vaginal,Cephalic,1,30.36,3331.34,11.08,38.7,27.15,278
September,Hospital,Vaginal,Breech,0,33.25,246.5,2.75,19,27.23,4
September,Hospital,Vaginal,Breech,0,30.66,554.11,5.11,22.72,30.89,29
September,Hospital,Vaginal,Breech,0,31.62,879.43,4.71,22.62,31.57,8
September,Hospital,Vaginal,Breech,0,25.8,689,2.4,24.2,31.33,5
September,Hospital,Vaginal,Breech,0,28,1260,7.5,27,27.47,3
September,Hospital,Vaginal,Breech,1,33,2098,7,33,25,1
September,Hospital,Vaginal,Breech,1,30.62,1204.5,7.5,26.62,34.27,8
September,Hospital,Vaginal,Breech,1,30.82,2111.91,8.38,32.77,27.2,22
September,Hospital,Vaginal,Breech,1,31.12,2822.64,10.65,37.29,25.99,56
September,Hospital,Vaginal,Breech,1,30.5,3355,12,38.5,36.4,2
September,Hospital,Vaginal,Other,0,41,3720,8,39,29.9,1
September,Hospital,Vaginal,Other,0,44,1150,0,30,20,1
September,Hospital,Vaginal,Other,1,28,1559,11,30,24.6,1
September,Hospital,Vaginal,Other,1,31.33,2386.33,8.67,33.33,26.73,3
September,Hospital,Vaginal,Other,1,34.33,2971,11.67,35.67,20.6,3
September,Hospital,Vaginal,Other,1,29.65,3122.82,12.4,38.29,26.35,17
September,Hospital,Vaginal,Other,1,29.72,3374.67,10.84,38.68,26.65,122
September,Hospital,Vaginal,Other,1,29.5,3158.75,12.75,38.5,25.55,4
September,Hospital,Csection,Cephalic,0,28.85,2501.39,10.5,35.03,28.02,119
September,Hospital,Csection,Cephalic,0,28.32,2297.68,9.54,33.71,28.26,388
September,Hospital,Csection,Cephalic,0,28.09,2557.39,10.13,35.1,29.22,448
September,Hospital,Csection,Cephalic,0,27.75,2591.05,10.14,35.26,28.7,569
September,Hospital,Csection,Cephalic,0,28.55,2609.77,10.43,35.53,29.16,717
September,Hospital,Csection,Cephalic,1,28.32,2587.12,10.36,35.46,28.63,1157
September,Hospital,Csection,Cephalic,1,28.76,2655.75,10.53,35.6,28.91,2159
September,Hospital,Csection,Cephalic,1,28.75,2747.42,10.8,36.15,29.06,4739
September,Hospital,Csection,Cephalic,1,28.94,3019.34,11.25,37.32,28.94,19315
September,Hospital,Csection,Cephalic,1,29.12,3294.87,11.78,38.54,28.33,116769
September,Hospital,Csection,Cephalic,1,28.66,3404.73,11.96,38.8,28.59,2209
September,Hospital,Csection,Breech,0,26.65,1033.68,5.74,26.35,32.01,20
September,Hospital,Csection,Breech,0,29.05,1413.55,7.04,29.02,29.09,154
September,Hospital,Csection,Breech,0,28.7,1683.67,8.64,30.56,28.15,117
September,Hospital,Csection,Breech,0,27.89,1555.33,7.11,30.12,27.29,163
September,Hospital,Csection,Breech,0,28.79,1689.1,8.57,30.44,29.45,181
September,Hospital,Csection,Breech,1,29.54,1666.36,8.63,30.53,29.11,308
September,Hospital,Csection,Breech,1,29.34,1742.73,8.68,31.14,28.66,618
September,Hospital,Csection,Breech,1,29.49,2075.29,9.47,32.9,28.51,1254
September,Hospital,Csection,Breech,1,29.8,2536.2,10.56,35.23,27.93,4186
September,Hospital,Csection,Breech,1,29.93,3012.02,11.56,37.52,26.99,21431
September,Hospital,Csection,Breech,1,28.85,3178.79,11.93,38.12,26.84,369
September,Hospital,Csection,Other,0,28.14,1692.57,9.57,31.14,25.5,7
September,Hospital,Csection,Other,0,24.95,1488.95,8.17,30,27.4,20
September,Hospital,Csection,Other,0,30.65,1676.35,9.61,30.85,27.16,20
September,Hospital,Csection,Other,0,29,2321.33,10,33.74,30.51,19
September,Hospital,Csection,Other,0,29,2035.24,8.45,32.58,27.98,33
September,Hospital,Csection,Other,1,30.53,2106.09,9.7,32.66,28.31,59
September,Hospital,Csection,Other,1,28.57,2165.42,9.47,32.92,29.25,93
September,Hospital,Csection,Other,1,29.19,2404.56,10.25,34.36,28.93,196
September,Hospital,Csection,Other,1,29.83,2851.13,10.96,36.33,28.59,536
September,Hospital,Csection,Other,1,29.53,3163.52,11.82,38.07,28.41,2837
September,Hospital,Csection,Other,1,29,3377.75,12.41,38.94,28.14,64
September,Hospital,Csection,Cephalic,0,29.96,2414.93,7.74,34.15,32.07,27
September,Hospital,Csection,Cephalic,0,31.16,2061.43,9.14,32.02,30.15,109
September,Hospital,Csection,Cephalic,0,30.5,2570.09,10,34.49,29.8,117
September,Hospital,Csection,Cephalic,0,30.78,2631.25,9.68,35.09,30.48,145
September,Hospital,Csection,Cephalic,0,30.42,2666.23,10.33,35.03,30.17,248
September,Hospital,Csection,Cephalic,1,31.31,2763.22,10.55,35.45,31.9,405
September,Hospital,Csection,Cephalic,1,30.87,2794.12,10.4,35.71,31.12,808
September,Hospital,Csection,Cephalic,1,30.85,2944.17,10.74,36.38,30.72,2196
September,Hospital,Csection,Cephalic,1,30.64,3205.64,10.99,37.61,29.86,12918
September,Hospital,Csection,Cephalic,1,30.92,3348.06,11.31,38.41,29.04,103894
September,Hospital,Csection,Cephalic,1,30.26,3398.99,11.41,38.61,28.74,2486
September,Hospital,Csection,Breech,0,32.86,2202,11,32.14,31.64,7
September,Hospital,Csection,Breech,0,30.58,1412.97,7.49,28.32,30.76,38
September,Hospital,Csection,Breech,0,30.58,1734.8,9.9,30.52,30.31,31
September,Hospital,Csection,Breech,0,30.85,2186.22,8.3,32.42,31.82,40
September,Hospital,Csection,Breech,0,31.14,1721.34,7.85,30.27,29.57,44
September,Hospital,Csection,Breech,1,31.85,2093.16,9.03,32.32,30.59,74
September,Hospital,Csection,Breech,1,31.74,1958.83,8.83,31.95,30.61,151
September,Hospital,Csection,Breech,1,31.93,2207.91,10.1,33.2,31.26,337
September,Hospital,Csection,Breech,1,31.98,2647.74,10.83,35.35,30.36,1143
September,Hospital,Csection,Breech,1,31.96,3063.99,11.31,37.38,29.35,5040
September,Hospital,Csection,Breech,1,30.95,3176.35,12.14,37.78,28.97,79
September,Hospital,Csection,Other,0,30.5,742.5,6.5,25,42,2
September,Hospital,Csection,Other,0,26,640,4,25,34.87,3
September,Hospital,Csection,Other,0,32.25,2601.25,9,35.25,41.12,4
September,Hospital,Csection,Other,0,30.67,2127,10.67,32.33,34.77,3
September,Hospital,Csection,Other,0,29.2,2513,9.7,34,31.31,10
September,Hospital,Csection,Other,1,29.92,2708,9.73,35.58,31.18,12
September,Hospital,Csection,Other,1,30.5,2608.7,8.9,34.6,32.43,20
September,Hospital,Csection,Other,1,30.62,2679.77,9.95,35.42,30.17,66
September,Hospital,Csection,Other,1,31.04,3044.02,11.2,36.84,30.39,274
September,Hospital,Csection,Other,1,30.69,3284.59,11.4,38.13,29.75,1736
September,Hospital,Csection,Other,1,29.69,3411.83,11.69,38.68,27.56,59
September,Hospital,Vaginal,Cephalic,0,27.33,930,2,24.67,42.1,3
September,Hospital,Vaginal,Cephalic,0,30,3941,13,40,36.2,1
September,Hospital,Vaginal,Cephalic,0,30.5,1838.5,0,30.5,24.6,2
September,Hospital,Vaginal,Cephalic,1,25.33,2484,2.5,35.67,25.57,3
September,Hospital,Vaginal,Cephalic,1,29.2,2550.5,6.2,34.9,28.7,10
September,Hospital,Vaginal,Cephalic,1,29.22,3279.33,6.17,37.56,26.04,9
September,Hospital,Vaginal,Cephalic,1,26.73,3110.33,6.41,37.7,25.82,48
September,Hospital,Vaginal,Cephalic,1,28.39,3211.95,8.42,38.69,25.69,356
September,Hospital,Vaginal,Cephalic,1,26.33,3478.56,5.71,38.75,25.3,9
September,Hospital,Vaginal,Breech,0,18,539,0,22,,1
September,Hospital,Vaginal,Breech,0,27.75,958.75,0,27.25,19.2,4
September,Hospital,Vaginal,Breech,0,22,369,3,21,23.8,1
September,Hospital,Vaginal,Breech,1,26,2935,0,40,21.6,1
September,Hospital,Vaginal,Breech,1,35,2697,0,34,,1
September,Hospital,Vaginal,Other,0,25.5,609.5,1.5,24,18.6,2
September,Hospital,Vaginal,Other,1,28,3633.5,10,40,22.05,2
September,Hospital,Csection,Cephalic,0,25,3310,14,39,30.9,1
September,Hospital,Csection,Cephalic,0,25.67,2579.67,6,35,35.85,3
September,Hospital,Csection,Cephalic,0,32,2665,19,37,28.3,1
September,Hospital,Csection,Cephalic,0,22.33,2361.67,11.5,32,24.8,3
September,Hospital,Csection,Cephalic,1,31,2343,0,36,20.6,1
September,Hospital,Csection,Cephalic,1,29.5,2099.25,6.5,32.5,26.6,4
September,Hospital,Csection,Cephalic,1,30.8,2490.2,7.5,36,25.13,5
September,Hospital,Csection,Cephalic,1,28.12,2809.94,6.87,36.69,28.47,16
September,Hospital,Csection,Cephalic,1,28.96,3335.44,10.57,38.73,29.28,75
September,Hospital,Csection,Cephalic,1,28,3584,10,38.5,27.3,2
September,Hospital,Csection,Breech,0,28,2860,0,33,29.5,1
September,Hospital,Csection,Breech,0,33,1985,5,30,29.1,1
September,Hospital,Csection,Breech,1,33.25,3022.75,9.6,36.38,26.83,8
September,Hospital,Csection,Breech,1,28.7,3026.65,9.67,37.37,27.44,20
September,Freestanding_Birth_Center,Vaginal,Cephalic,0,29.67,1814.67,4.67,36,23.03,3
September,Freestanding_Birth_Center,Vaginal,Cephalic,0,30,3577.43,10.71,38.57,25.09,7
September,Freestanding_Birth_Center,Vaginal,Cephalic,0,32.5,2906,9,38,19.6,2
September,Freestanding_Birth_Center,Vaginal,Cephalic,0,28,4070.5,9.5,40,21,2
September,Freestanding_Birth_Center,Vaginal,Cephalic,0,28,3649,12.29,40.43,23.29,7
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.37,3735.89,9.84,39.42,26.16,19
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,28.59,3705.34,10.78,39.84,26.72,32
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.83,3621.06,11.36,39.67,24.45,87
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.81,3555.64,11.21,39.57,25.05,449
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,30.02,3538.83,11.23,39.61,24.23,3192
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,29.48,3538.05,11,39.64,24.18,1251
September,Freestanding_Birth_Center,Vaginal,Breech,1,30.5,3161,11.5,39.5,22.7,2
September,Freestanding_Birth_Center,Vaginal,Breech,1,28.5,3403.83,11.83,39.5,21.77,6
September,Freestanding_Birth_Center,Vaginal,Breech,1,36,3629,7,38,22.5,1
September,Freestanding_Birth_Center,Vaginal,Other,1,37,3358.33,8.33,39.67,24.63,3
September,Freestanding_Birth_Center,Vaginal,Cephalic,0,30,3200,13,39,20.2,1
September,Freestanding_Birth_Center,Vaginal,Cephalic,0,28,4508,15,41,22.3,1
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,33,4262.75,11.75,40.25,28.85,4
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,31.71,3881.29,12.29,39.71,28.4,7
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,31.04,3469.46,9.2,39.65,25.41,50
September,Freestanding_Birth_Center,Vaginal,Cephalic,1,33.13,3618.8,10.3,40.03,25.35,30
September,Freestanding_Birth_Center,Vaginal,Breech,0,35,3374,9,40,40,1
September,Freestanding_Birth_Center,Vaginal,Breech,1,32,3772,12,41,25.1,1
September,Freestanding_Birth_Center,Csection,Cephalic,1,22,3980,0,42,24.3,1
September,Freestanding_Birth_Center,Csection,Cephalic,1,28,2750,11,38,24,1
September,Freestanding_Birth_Center,Csection,Cephalic,1,25.5,3431.25,11.67,38.25,27.6,4
September,Freestanding_Birth_Center,Csection,Cephalic,1,30,3926,10,41,23,1
September,Freestanding_Birth_Center,Csection,Breech,1,30,2300,3,37,27.5,1
September,Freestanding_Birth_Center,Csection,Cephalic,1,28,2720,24,34,33.8,1
September,Freestanding_Birth_Center,Csection,Cephalic,1,33,2920,11,36,27.4,1
September,Freestanding_Birth_Center,Csection,Cephalic,1,31,2806.5,5.5,38,28.45,2
September,Home ,Vaginal,Cephalic,0,32,3146.75,5.33,40.25,24.2,4
September,Home ,Vaginal,Cephalic,0,30.25,3373.5,11.25,40.5,25.15,4
September,Home ,Vaginal,Cephalic,0,31.83,3576.5,8.33,38.17,26.56,6
September,Home ,Vaginal,Cephalic,0,28.14,3313,8.57,39.29,24.38,7
September,Home ,Vaginal,Cephalic,0,30.8,3538.6,10.3,39.8,24.46,10
September,Home ,Vaginal,Cephalic,1,28.68,3573.82,8.32,39.65,23.93,40
September,Home ,Vaginal,Cephalic,1,30.98,3637.5,9.88,39.93,25.05,58
September,Home ,Vaginal,Cephalic,1,30.31,3646.73,9.45,39.44,25.22,131
September,Home ,Vaginal,Cephalic,1,29.93,3606.66,9.59,39.73,24.65,582
September,Home ,Vaginal,Cephalic,1,30.45,3602.75,10.25,39.68,24.26,3045
September,Home ,Vaginal,Cephalic,1,30.33,3573.02,9.65,39.72,24.2,2742
September,Home ,Vaginal,Breech,0,30,2438,8,32.67,21.83,3
September,Home ,Vaginal,Breech,1,33.5,3246,10.5,39.5,19.5,2
September,Home ,Vaginal,Breech,1,33.62,3543.75,11.88,39.75,24.06,8
September,Home ,Vaginal,Breech,1,27.75,3075.75,8.5,39,23.2,4
September,Home ,Vaginal,Breech,1,30.33,3605.33,10.67,39.33,26.52,6
September,Home ,Vaginal,Breech,1,34.94,3384.33,9.94,39.06,23.04,18
September,Home ,Vaginal,Breech,1,28.22,3042.89,6.67,38.33,22.39,9
September,Home ,Vaginal,Other,1,24,3289,6,40,21.5,1
September,Home ,Vaginal,Other,1,30,3487,8,39,21,1
September,Home ,Vaginal,Other,1,35,3232,11,38,21.3,1
September,Home ,Vaginal,Other,1,29.14,3572.14,6.29,39.86,25.3,7
September,Home ,Vaginal,Other,1,31.4,3733.7,6,40.4,23.56,10
September,Home ,Vaginal,Cephalic,0,22,2325,12,41,29.3,1
September,Home ,Vaginal,Cephalic,0,33,3487,12,37,23.2,1
September,Home ,Vaginal,Cephalic,0,32,4961,13,40,26.3,1
September,Home ,Vaginal,Cephalic,1,30.8,3470,5.8,40,23.92,5
September,Home ,Vaginal,Cephalic,1,33,3104.5,7.5,39.5,22.85,2
September,Home ,Vaginal,Cephalic,1,35.44,3224,9.44,39.11,22.76,9
September,Home ,Vaginal,Cephalic,1,31.93,3503.21,9.14,39.57,24.24,28
September,Home ,Vaginal,Cephalic,1,32.22,3665.17,10.24,39.58,26.07,152
September,Home ,Vaginal,Cephalic,1,32.18,3567.34,10.02,39.74,25.49,125
September,Home ,Vaginal,Breech,1,32,3629,11,39,30,1
September,Home ,Vaginal,Breech,1,33,3771,6,40,25.7,1
September,Home ,Vaginal,Breech,1,41,3402,8,39,25.7,1
September,Home ,Vaginal,Breech,1,32,3629,11,39,30,1
September,Home ,Csection,Cephalic,1,30,1075,7,29,26.6,1
September,Home ,Csection,Cephalic,1,36,3572,3,41,25.7,1
September,Home ,Csection,Breech,1,33,2960,15,37,20,1
September,Home ,Csection,Cephalic,1,23,3555,9,39,30.6,1
September,Home ,Vaginal,Cephalic,1,33,4791,2,40,23.8,1
September,Home ,Vaginal,Cephalic,1,28.25,3359.25,10,39.62,22.14,8
September,Home ,Vaginal,Cephalic,1,31.5,3912.5,7.25,40.25,24.92,4
September,Home ,Vaginal,Cephalic,0,31.28,2903.39,7.42,36.83,25.52,25
September,Home ,Vaginal,Cephalic,0,27.25,1016.25,4.5,25,27.93,4
September,Home ,Vaginal,Cephalic,0,32.5,595,0,23.5,25.55,2
September,Home ,Vaginal,Cephalic,0,23,860,9.33,27,26.9,3
September,Home ,Vaginal,Cephalic,0,32,3431,5.5,37,27.2,2
September,Home ,Vaginal,Cephalic,1,26.75,3130.25,11.25,37.5,24.98,4
September,Home ,Vaginal,Cephalic,1,27.27,2284.27,6.78,36.36,22.18,11
September,Home ,Vaginal,Cephalic,1,31.52,3045.81,7.19,38.14,25.88,21
September,Home ,Vaginal,Cephalic,1,27.85,3136.75,7.88,38.41,24.36,59
September,Home ,Vaginal,Cephalic,1,28.37,3152.47,8.9,38.37,25.13,262
September,Home ,Vaginal,Cephalic,1,29.95,3161.93,8.01,38.76,24.95,99
September,Home ,Vaginal,Breech,0,43,1850,0,36,25.4,1
September,Home ,Vaginal,Breech,0,31,2570,10,36,32.6,1
September,Home ,Vaginal,Breech,1,27,3660,9,38,41.8,1
September,Home ,Vaginal,Breech,1,26,1956,4,36,30.25,2
September,Home ,Vaginal,Breech,1,26.57,3126.57,5.57,38.57,27.02,7
September,Home ,Vaginal,Breech,1,28,1773,0,35,18.1,1
September,Home ,Vaginal,Other,0,30,3090,11,38,29.9,1
