Month_code,Month,Birthplace_code,Birthplace,Delivery_method_code,Delivery_method,Fetal_presentation_code,Fetal_presentation,Five_min_APGAR_score_code,Five_min_APGAR_score,Average_Age_Mother_years,Average_Birth_Weight_grams,Average_Interval_Since_Last_Live_Birth_months,Average_LMP_Gestational_Age_weeks,Average_Prenatal_Visits,Average_OE_Gestational_Age_weeks,Average_Pre-pregnancy_BMI,Births
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,10,10,27.82,3310.58,44.76,38.91,11.3,38.79,26.46,3825
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),1,Cephalic,99,Unknown or Not Stated,28.53,2981.93,50.16,36.98,9.74,36.9,26.86,414
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,0,0,27.5,715.12,48.75,22.92,6,22.42,28.98,12
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,1,1,28.41,512.17,39.7,22.38,4.74,21.65,30.79,97
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,2,2,27.97,609.55,53.6,23.44,5.53,22.65,29.62,34
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,3,3,30.57,716.86,41.5,25.71,7,23.71,33.52,7
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,4,4,28.62,1110.12,49.14,27.38,6.2,26.88,28.08,16
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,5,5,30.8,1657.6,Not Applicable,32.7,14.67,32.5,24.67,10
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,6,6,27.96,1616.7,46.27,29.54,7.38,29.62,25.9,27
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,7,7,29.14,2224.34,61,33.66,9.97,33.6,26.77,35
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,8,8,30.03,2691.53,43.08,36.65,11.59,36.21,26.52,98
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,9,9,30.18,2893.77,47.98,37.43,10.82,37.34,26.57,487
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,10,10,28.33,3170.5,34,38.5,9.5,38.17,24.95,6
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),2,Breech,99,Unknown or Not Stated,28.71,703.67,72.33,24.21,6.56,23.36,31.71,14
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,0,0,30,319,17,20,3,20,21.3,1
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,1,1,23.86,504.43,34.33,22.29,5.3,21.93,30.67,14
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,2,2,27,435,88,20,13,20,27.6,2
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,4,4,27.89,2248,25.2,30.56,11.88,31.33,25.25,9
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,5,5,28.6,2954.8,79,37.6,8,36.4,23.62,5
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,6,6,27.53,2771.67,38.6,35.13,8.71,35.47,28.77,15
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,7,7,27.17,3249.89,45.83,38.67,9.53,38,30.42,18
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,8,8,28.38,3269.68,46.16,38.7,11.78,38.27,26.52,98
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,9,9,28.38,3294.62,50.09,38.94,10.96,38.82,26.18,927
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,10,10,25.36,3420.14,37.75,39,9.14,39.07,26.6,14
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),3,Other,99,Unknown or Not Stated,31.2,3252,64,39.4,7.8,38.8,26.05,5
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,0,0,23,690,30,24,0,24,23.5,1
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,1,1,24,413,53,23,7,21,38.7,1
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,2,2,30.5,3119,75,38.5,8.5,38,29.15,2
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,4,4,30,3605,Not Applicable,38,,38,,1
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,5,5,32,2572,13,36.5,6.5,36.5,27.3,2
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,6,6,30,3515.5,131,39.75,9.67,39,24.9,4
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,7,7,30.67,3670,60,38,9.67,38,23.53,3
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,8,8,26.61,3250,48.86,38.63,8.67,38.51,25.46,41
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,9,9,28.15,3355.67,50.27,39.04,11.46,38.73,26.46,255
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,10,10,28,3146.86,36.71,38,11,38.43,27.61,7
8,August,1,In Hospital,1,Vaginal (excludes vaginal after previous C-section),9,Unknown or Not Stated,99,Unknown or Not Stated,23.8,2509.88,40.8,34.11,7,34,23.29,10
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,0,0,27.6,1416,81,27.2,9,27.2,22.73,5
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,1,1,31.68,748,55.76,22.54,4.19,22.57,27.03,38
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,2,2,31.67,2060.83,73.9,31.17,6.5,30.75,35.82,12
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,3,3,33.43,2918.14,74.29,36,11.17,35.29,28.39,7
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,4,4,31.73,2527.55,39.7,33.91,8.7,33.64,28.58,11
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,5,5,30.26,2609.74,49.47,34.53,10.68,34.37,27.82,19
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,6,6,30.12,2942.6,49.73,36.23,9.65,36.56,28.03,48
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,7,7,31.13,3015.88,45.52,37.16,10.72,37,28.36,129
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,8,8,30.84,3272.31,48.8,38.21,10.66,38,27.59,660
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,9,9,30.85,3319.31,46.18,38.81,10.96,38.68,27.03,5757
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,10,10,30.85,3256.51,43.35,38.61,11.17,38.54,27.76,100
8,August,1,In Hospital,2,Vaginal after previous c-section,1,Cephalic,99,Unknown or Not Stated,29.93,2560.73,49.27,35.53,7.4,35,31.08,15
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,0,0,33.5,320,38,20,1,20,41.9,2
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,1,1,31.89,533.62,37.22,23.56,4.22,21.67,32.82,9
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,2,2,31.25,803.75,71,23.75,3.75,23.5,33.83,4
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,3,3,23,487,44,23,4,24,31.3,1
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,4,4,24.67,1238.33,25.67,25,3.5,25,,3
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,5,5,36.67,731.67,51.5,26,6.33,26.33,32.27,3
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,6,6,36,396,16,24,3,23,34.7,1
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,7,7,33.2,1291.6,76.5,28.4,8.2,28,26.93,5
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,8,8,29.75,2980.25,21.5,37.75,7.75,36.25,23.62,4
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,9,9,30.68,3023.71,43.78,37.68,11.44,37.68,25.97,28
8,August,1,In Hospital,2,Vaginal after previous c-section,2,Breech,99,Unknown or Not Stated,29,312,63,22,0,20,16,1
8,August,1,In Hospital,2,Vaginal after previous c-section,3,Other,1,1,28,255,19,20,3,19,39.2,1
8,August,1,In Hospital,2,Vaginal after previous c-section,3,Other,4,4,27,3375,40,36,9,36,37.4,1
8,August,1,In Hospital,2,Vaginal after previous c-section,3,Other,7,7,22,1610,26,32,15,31,25.8,1
8,August,1,In Hospital,2,Vaginal after previous c-section,3,Other,8,8,30.8,3603.2,43,39,9.2,39,33.24,5
8,August,1,In Hospital,2,Vaginal after previous c-section,3,Other,9,9,31.12,3224.2,50.49,38.32,10.38,38.66,26.57,41
8,August,1,In Hospital,2,Vaginal after previous c-section,3,Other,10,10,37,3035,26,39,12,39,21.8,1
8,August,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,1,1,37,279,41,22,,21,,1
8,August,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,8,8,25.5,3025,40.5,38.5,12.5,38.5,27.3,2
8,August,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,9,9,31.25,3498.25,46.5,40,14.25,39.5,22.08,4
8,August,1,In Hospital,2,Vaginal after previous c-section,9,Unknown or Not Stated,99,Unknown or Not Stated,35,4054,25,41,10,41,23.5,1
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,0,0,28.45,2344.55,58.35,33.94,7.66,34.29,28.57,31
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,1,1,27.33,2125.15,59.67,32.95,9.5,32.7,28.57,132
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,2,2,28.71,2546.21,64.11,35.13,10.47,35.06,29.08,150
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,3,3,28.33,2684.28,68.62,35.98,11.16,35.91,28.23,178
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,4,4,28.79,2679.79,76.84,36.09,9.78,35.65,29.68,212
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,5,5,29.39,2688.9,63.61,35.99,11.18,35.81,29.8,415
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,6,6,28.3,2725.99,62.64,36.31,10.95,36.07,29.23,767
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,7,7,28.88,2754.61,65.61,36.42,10.92,36.16,29.47,1562
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,8,8,29.14,3021.74,60.06,37.5,11.43,37.3,28.98,6826
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,9,9,29.4,3294.69,61.79,38.68,11.85,38.53,28.51,39971
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,10,10,28.54,3407.48,55.53,38.98,12.01,38.84,28.92,776
8,August,1,In Hospital,3,Primary C-section,1,Cephalic,99,Unknown or Not Stated,28.59,2514.73,50.02,35.04,10.66,34.96,29.42,114
8,August,1,In Hospital,3,Primary C-section,2,Breech,0,0,27.57,1255.43,109,27.86,6.33,27.86,33.95,7
8,August,1,In Hospital,3,Primary C-section,2,Breech,1,1,28.04,1537.96,47.05,30.37,7.69,30.13,28.4,54
8,August,1,In Hospital,3,Primary C-section,2,Breech,2,2,30.46,1619.95,72.8,30.38,9,30.26,29.44,39
8,August,1,In Hospital,3,Primary C-section,2,Breech,3,3,29.79,1471.2,49.97,29.3,8.06,29.39,30.66,56
8,August,1,In Hospital,3,Primary C-section,2,Breech,4,4,28.69,1731.17,51.71,30.94,8.54,30.88,28.32,72
8,August,1,In Hospital,3,Primary C-section,2,Breech,5,5,29.31,1795.97,52,31.77,8.9,31.37,29.19,111
8,August,1,In Hospital,3,Primary C-section,2,Breech,6,6,29.39,1799.99,62.54,31.43,8.63,31.34,29.59,188
8,August,1,In Hospital,3,Primary C-section,2,Breech,7,7,29.34,2065.15,60.6,33.22,9.58,32.9,28.91,473
8,August,1,In Hospital,3,Primary C-section,2,Breech,8,8,29.9,2518.24,63.7,35.52,10.94,35.17,28.56,1505
8,August,1,In Hospital,3,Primary C-section,2,Breech,9,9,30.17,3019.95,59.57,37.74,11.73,37.54,27.2,7498
8,August,1,In Hospital,3,Primary C-section,2,Breech,10,10,29.12,3186.14,53.45,38.43,12.48,38.14,27.01,137
8,August,1,In Hospital,3,Primary C-section,2,Breech,99,Unknown or Not Stated,29.27,2150.29,53,33.73,7.86,33.23,27.96,22
8,August,1,In Hospital,3,Primary C-section,3,Other,0,0,27.25,937.25,48,26.5,4,26.5,24.43,4
8,August,1,In Hospital,3,Primary C-section,3,Other,1,1,25.33,2184.33,23,32.5,3,32,24.04,6
8,August,1,In Hospital,3,Primary C-section,3,Other,2,2,26.5,1758.7,23.2,30.6,7,29.9,25.13,10
8,August,1,In Hospital,3,Primary C-section,3,Other,4,4,24.75,1907.25,42.25,36.25,8.5,32,29.83,4
8,August,1,In Hospital,3,Primary C-section,3,Other,5,5,26.33,1682.89,56.6,31.22,8.67,30,34.6,9
8,August,1,In Hospital,3,Primary C-section,3,Other,6,6,28.22,2025.87,57,32.52,8.59,32.09,27.05,23
8,August,1,In Hospital,3,Primary C-section,3,Other,7,7,28.04,2461.59,52.52,34.67,8.35,34.57,28.77,49
8,August,1,In Hospital,3,Primary C-section,3,Other,8,8,29.51,2707.08,60.32,36.16,10.96,35.91,29.56,187
8,August,1,In Hospital,3,Primary C-section,3,Other,9,9,29.87,3159.95,59.74,38.15,11.32,38.05,28.39,848
8,August,1,In Hospital,3,Primary C-section,3,Other,10,10,30.06,3296.18,38.11,38.24,11.53,38,32.82,17
8,August,1,In Hospital,3,Primary C-section,3,Other,99,Unknown or Not Stated,34.75,2721.75,35.5,36.5,12.33,36.5,29.77,4
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,0,0,26,3060,Not Applicable,39,9,40,49.2,1
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,1,1,26,1900.5,72,34,11,33.5,29.25,2
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,4,4,27.25,2454.75,167,36.5,10.5,35,28.4,4
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,5,5,28.67,2154.67,11,31.67,12.67,34,39.27,3
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,6,6,28.33,2264.17,67.67,33.67,10.17,33.67,32.15,6
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,7,7,28.38,2808.5,30,36.38,9.12,36.12,25.98,8
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,8,8,29.28,3039.84,43.11,37.03,10.26,36.97,29.79,32
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,9,9,28.61,3250.1,57.79,38.47,12.55,38.4,29.51,210
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,10,10,28,3477.75,38.33,38.5,11.75,39.25,24.63,4
8,August,1,In Hospital,3,Primary C-section,9,Unknown or Not Stated,99,Unknown or Not Stated,24.75,2768.5,Not Applicable,36.75,10.75,36.75,26.75,4
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,0,0,29.67,2718.42,64.09,34.42,9,34.33,26.44,12
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,1,1,31.18,2532.29,60.73,33.34,9.81,33.79,28.82,38
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,2,2,31.38,2729.54,58.27,35.79,7.98,35.31,33.13,42
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,3,3,30.13,2346.33,52.68,33.48,8.88,33.5,31.71,60
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,4,4,31.08,2970.97,54.74,36.51,9.73,36.28,31.99,92
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,5,5,31.31,2801.73,55.57,35.79,10.26,35.69,30.53,162
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,6,6,30.82,2752.63,50.01,35.61,9.74,35.41,30.71,297
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,7,7,30.62,2962.13,52.5,36.55,10.51,36.41,30.9,814
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,8,8,30.8,3199.92,52.28,37.69,11.05,37.56,30.01,4709
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,9,9,31.15,3346,52.41,38.49,11.3,38.38,29.22,36768
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,10,10,30.41,3397.04,49.12,38.66,11.3,38.58,29.09,911
8,August,1,In Hospital,4,Repeat C-section,1,Cephalic,99,Unknown or Not Stated,31.59,3224.95,49.48,38.2,11.79,37.74,30.04,66
8,August,1,In Hospital,4,Repeat C-section,2,Breech,0,0,33,2305,Not Applicable,38,5,35,21.6,1
8,August,1,In Hospital,4,Repeat C-section,2,Breech,1,1,29.56,891.22,63,26,6.12,26,29.79,9
8,August,1,In Hospital,4,Repeat C-section,2,Breech,2,2,29.43,2067.77,68.7,31,6.69,31.5,31.14,14
8,August,1,In Hospital,4,Repeat C-section,2,Breech,3,3,30.95,1642.35,52.53,29.57,6.52,29.29,27.66,21
8,August,1,In Hospital,4,Repeat C-section,2,Breech,4,4,32.05,1524.57,96.05,29.95,9.7,29.1,29.85,21
8,August,1,In Hospital,4,Repeat C-section,2,Breech,5,5,32.33,2289.14,62.18,33.56,9.36,33.36,31.36,36
8,August,1,In Hospital,4,Repeat C-section,2,Breech,6,6,31.51,2323.25,56.28,33.67,11.14,33.67,30.88,51
8,August,1,In Hospital,4,Repeat C-section,2,Breech,7,7,32.6,2397.01,58.98,34.2,11.18,33.98,31.88,128
8,August,1,In Hospital,4,Repeat C-section,2,Breech,8,8,32.19,2775.89,58.43,35.82,10.86,35.57,31.5,379
8,August,1,In Hospital,4,Repeat C-section,2,Breech,9,9,31.92,3080.46,54.02,37.53,11.45,37.38,29.74,1874
8,August,1,In Hospital,4,Repeat C-section,2,Breech,10,10,31.26,3004.07,58.04,37.74,11.85,37.63,27.85,27
8,August,1,In Hospital,4,Repeat C-section,2,Breech,99,Unknown or Not Stated,40,2435.67,87.83,34,10.33,34,30.5,6
8,August,1,In Hospital,4,Repeat C-section,3,Other,1,1,34,2262.25,71.33,33.25,14.75,33.25,30.12,4
8,August,1,In Hospital,4,Repeat C-section,3,Other,2,2,39,3040,97,35,10,35,44.3,1
8,August,1,In Hospital,4,Repeat C-section,3,Other,3,3,32.4,1726,65.4,32.4,8,30,29.28,5
8,August,1,In Hospital,4,Repeat C-section,3,Other,5,5,35,2321.5,87.5,33.25,9.75,33,34.47,4
8,August,1,In Hospital,4,Repeat C-section,3,Other,6,6,30.85,1904.15,45.78,30.92,6.38,31.31,33.89,13
8,August,1,In Hospital,4,Repeat C-section,3,Other,7,7,30.3,2353.5,59.53,34.85,7.84,34.8,29.98,20
8,August,1,In Hospital,4,Repeat C-section,3,Other,8,8,30.76,2900.51,51.59,36.54,10.74,36.37,29.81,68
8,August,1,In Hospital,4,Repeat C-section,3,Other,9,9,30.99,3264.73,53.66,38.11,10.8,38.04,30.28,440
8,August,1,In Hospital,4,Repeat C-section,3,Other,10,10,30.95,3375.74,50.28,38.89,11,38.89,29.77,19
8,August,1,In Hospital,4,Repeat C-section,3,Other,99,Unknown or Not Stated,32.5,1077,29,29,5.5,28.5,20.8,2
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,3,3,38,1420,90,28,2,28,32.8,1
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,4,4,27.5,1243.5,33.5,36.5,13,31,28.9,2
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,5,5,27,2940,65,37,6,38,20.5,1
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,6,6,27,2160.5,23,35,13.5,35,33.25,2
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,7,7,33.25,2867,73.67,34.62,12.6,34.88,33.07,8
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,8,8,30.41,3063.88,59.71,37.5,11.19,37.19,31.34,32
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,9,9,30.68,3318.42,54.02,38.49,13.02,38.22,30.34,187
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,10,10,28.62,3131,42.14,38.25,16.71,38.5,29.74,8
8,August,1,In Hospital,4,Repeat C-section,9,Unknown or Not Stated,99,Unknown or Not Stated,25,3110,27,39,16,39,29.9,1
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,0,0,30,,54,17,,17,,1
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,1,1,18,340,10,21,0,21,36.2,1
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,5,5,22,1930,Not Applicable,41,0,34,28.3,1
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,6,6,29,567,149,21,2,22,31.5,1
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,7,7,25,1605,19,34.5,5,35.5,21.1,2
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,8,8,26.88,3255.31,43.44,38.73,6.79,38.47,28.13,16
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,9,9,27.61,3238.6,45.04,39,9.03,38.7,26.95,90
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,10,10,28,3200.33,31.67,38.33,8,38.67,36.23,3
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),1,Cephalic,99,Unknown or Not Stated,28.4,3088.4,33,37.25,5,37.25,32.05,5
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),2,Breech,0,0,29,1790,Not Applicable,31,0,31,,1
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,4,4,27,3345.5,Not Applicable,41.5,10.5,39.5,32.75,2
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,7,7,27,3104.5,96,38,11,37.5,21.95,2
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,8,8,34,2948,Not Applicable,36,16,36,19.3,1
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,9,9,35.4,3379.2,97.75,39.2,11.4,39.2,22.76,5
8,August,1,In Hospital,5,Vaginal (unknown if previous c-section),9,Unknown or Not Stated,99,Unknown or Not Stated,27.6,2188.75,45,38.5,0,39,29,5
8,August,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,1,1,33,430,Not Applicable,22,3,22,39.9,1
8,August,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,6,6,32,2822.5,Not Applicable,37,5,37.5,30.6,2
8,August,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,7,7,28.67,1911.67,32.5,34,10.33,34,27.3,3
8,August,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,8,8,27.4,2785.4,23,35.8,11.67,36.4,23.27,5
8,August,1,In Hospital,6,C-section (unknown if previous c-section),1,Cephalic,9,9,30.75,3137.44,57.5,38.94,11.09,38.94,27.56,16
8,August,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,4,4,32.5,1716,21,32,10.5,32,31.45,2
8,August,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,5,5,30,1495,Not Applicable,32,8,33.5,36.6,2
8,August,1,In Hospital,6,C-section (unknown if previous c-section),2,Breech,9,9,34,3135,Not Applicable,38,7,39,23.2,1
8,August,1,In Hospital,6,C-section (unknown if previous c-section),3,Other,9,9,17,859,Not Applicable,25,4,25,20.4,1
8,August,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,8,8,25.25,2879.5,18,37.75,12.12,36.62,24.18,8
8,August,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,9,9,28.08,3346.24,51.38,39.35,11.71,39.27,25.83,37
8,August,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,10,10,30.5,3860.5,55,38,14.5,38,34.1,2
8,August,1,In Hospital,9,Unknown or Not Stated,1,Cephalic,99,Unknown or Not Stated,22,2240,12,31,10,36,18.2,1
8,August,1,In Hospital,9,Unknown or Not Stated,2,Breech,6,6,41,3125,226,37,11,37,45.7,1
8,August,1,In Hospital,9,Unknown or Not Stated,2,Breech,9,9,22,2890,Not Applicable,39,10,39,20.5,1
8,August,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,0,0,28,,Not Applicable,,,,,1
8,August,1,In Hospital,9,Unknown or Not Stated,9,Unknown or Not Stated,5,5,27,3645,Not Applicable,37,24,37,43.2,1
